isInterpolated,useMicroData,CountryCode,CountryName,RegionCode,CoverageType,RequestYear,DataYear,DataType,PPP,PovertyLine,Mean,HeadCount,PovGap,PovGapSqr,Watts,Gini,Median,pr.mld,Polarization,ReqYearPopulation,SvyInfoID,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10
0,0,DOM,Dominican Republic,XX,N,1984,1986,Y,20.74103,2.86902,416.0623,0.1089456,0.03740956,0.01894674,0.05155953,0.477808,284.896,0.4171547,0.4355326,6.351572,DOM_N1986Y,0.01376,0.02547,0.03696,0.04878,0.06156,0.0762,0.0943,0.1194,0.1625,0.3611
1,0,DOM,Dominican Republic,XX,N,1987,,Y,20.74103,2.86902,373.4186,0.1634712,0.05688529,0.02741287,0.0778064,-1,-1,-1,-1,6.764624,DOM_N1986Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,DOM,Dominican Republic,XX,N,1990,,Y,20.74103,2.86902,242.7261,0.2665413,0.0921299,0.04289683,0.1313695,-1,-1,-1,-1,7.183647,DOM_N1989Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,DOM,Dominican Republic,XX,N,1993,,Y,20.74103,2.86902,343.052,0.1295292,0.03976279,0.01896663,0.05093769,-1,-1,-1,-1,7.611465,DOM_N1992Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,DOM,Dominican Republic,XX,N,1996,1996,Y,20.74103,2.86902,366.2063,0.1090005,0.03839309,0.02093803,0.05144715,0.4743444,245.9442,0.4225992,-1,8.029113,DOM_N1996Y,0.01473,0.02829,0.0386,0.0489,0.0609,0.07398,0.09095,0.1165,0.1622,0.365
1,1,DOM,Dominican Republic,XX,N,1999,,Y,20.74103,2.86902,424.1171,0.1050979,0.03901116,0.02116693,0.05170625,-1,-1,-1,-1,8.429112,DOM_N1997Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,DOM,Dominican Republic,XX,N,2002,2002,Y,20.74103,2.86902,402.4531,0.1198088,0.04227472,0.02208649,0.06001532,0.4967752,257.3075,0.4586497,-1,8.832285,DOM_N2002Y,0.01271,0.02518,0.03586,0.04662,0.05786,0.07193,0.0902,0.1157,0.1606,0.3833
0,1,DOM,Dominican Republic,XX,N,2005,2005,Y,20.74103,2.86902,352.8938,0.1349946,0.04243332,0.01975761,0.05874465,0.4996821,219.3517,0.4454104,-1,9.237566,DOM_N2005Y,0.01486,0.02616,0.03561,0.04562,0.0564,0.06932,0.08711,0.1122,0.1632,0.3895
0,1,DOM,Dominican Republic,XX,N,2008,2008,Y,20.74103,2.86902,355.2986,0.1042168,0.02971674,0.01277572,0.03945326,0.4810917,228.6557,0.4038418,-1,9.63652,DOM_N2008Y,0.01727,0.02854,0.03782,0.04767,0.05857,0.07134,0.08851,0.1139,0.1584,0.3779
0,1,DOM,Dominican Republic,XX,N,2010,2010,Y,20.74103,2.86902,378.5187,0.09237036,0.02208096,0.008561207,0.02868741,0.473266,248.5172,0.3864165,-1,9.897985,DOM_N2010Y,0.01799,0.02844,0.03791,0.0471,0.05825,0.07305,0.09165,0.1164,0.1638,0.3654
0,1,DOM,Dominican Republic,XX,N,2011,2011,Y,20.74103,2.86902,383.1367,0.08236365,0.02318505,0.009883585,0.03173706,0.4770691,246.0619,0.3928621,-1,10.027095,DOM_N2011Y,0.01768,0.02975,0.03824,0.04737,0.05802,0.07119,0.08991,0.1158,0.1571,0.3749
0,1,DOM,Dominican Republic,XX,N,2012,2012,Y,20.74103,2.86902,366.3321,0.0846176,0.02285762,0.009427862,0.03100938,0.4613375,243.1081,0.3659682,-1,10.15495,DOM_N2012Y,0.0185,0.03063,0.04014,0.05019,0.06055,0.0745,0.09063,0.1149,0.1594,0.3605
0,1,DOM,Dominican Republic,XX,N,2013,2013,Y,20.74103,2.86902,386.9672,0.07474533,0.01890164,0.007377736,0.02486107,0.4765639,249.4232,0.3881321,-1,10.281296,DOM_N2013Y,0.01863,0.02965,0.03871,0.04808,0.05868,0.07122,0.08762,0.111,0.1572,0.3792
0,1,DOM,Dominican Republic,XX,N,2015,2015,Y,20.74103,2.86902,440.4238,0.04930433,0.01422321,0.006036887,0.01978638,0.4518164,301.3321,0.3540901,-1,10.528394,DOM_N2015Y,0.01867,0.0314,0.0411,0.0514,0.06232,0.0752,0.09278,0.1166,0.162,0.3485
0,0,DZA,Algeria,XX,N,1981,1988,X,31.77229,1.897996,238.9559,0.02645711,0.001879876,0.0001789244,0.002392909,0.4019491,177.8071,0.2817323,0.3079208,19.943664,DZA_N1988X,0.027,0.03839,0.04869,0.05868,0.06898,0.08035,0.09398,0.1124,0.1434,0.3281
0,0,DZA,Algeria,XX,N,1984,1988,X,31.77229,1.897996,248.3875,0.01930982,0.001051198,7.656455e-05,0.001395797,0.4019491,184.8252,0.2817323,0.3079208,21.893853,DZA_N1988X,0.027,0.03839,0.04869,0.05868,0.06898,0.08035,0.09398,0.1124,0.1434,0.3281
0,0,DZA,Algeria,XX,N,1987,1988,X,31.77229,1.897996,225.89,0.03754138,0.003525703,0.0004443216,0.003850119,0.4019491,168.0847,0.2817323,0.3079208,23.917897,DZA_N1988X,0.027,0.03839,0.04869,0.05868,0.06898,0.08035,0.09398,0.1124,0.1434,0.3281
1,0,DZA,Algeria,XX,N,1990,,X,31.77229,1.897996,209.0701,0.05197415,0.007377429,0.001592779,0.009215879,-1,-1,-1,-1,25.912367,DZA_N1988X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,DZA,Algeria,XX,N,1993,,X,31.77229,1.897996,192.6304,0.06110164,0.01103284,0.003242074,0.01382127,-1,-1,-1,-1,27.786259,DZA_N1988X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,DZA,Algeria,XX,N,1996,,X,31.77229,1.897996,182.1817,0.06417341,0.01289981,0.004299483,0.01618941,-1,-1,-1,-1,29.411415,DZA_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,DZA,Algeria,XX,N,1999,,X,31.77229,1.897996,176.2399,0.05915807,0.0120325,0.004114002,0.01465353,-1,-1,-1,-1,30.765613,DZA_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,DZA,Algeria,XX,N,2002,,X,31.77229,1.897996,192.6514,0.03669531,0.007457808,0.002712998,0.009196884,-1,-1,-1,-1,31.995046,DZA_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,DZA,Algeria,XX,N,2005,,X,31.77229,1.897996,207.8678,0.02119,0.004473369,0.001850422,0.005335774,-1,-1,-1,-1,33.288437,DZA_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,DZA,Algeria,XX,N,2008,,X,31.77229,1.897996,224.895,0.01101969,0.002638923,0.001363728,0.002800396,-1,-1,-1,-1,34.860715,DZA_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,DZA,Algeria,XX,N,2010,,X,31.77229,1.897996,238.8934,0.006468538,0.001849733,0.00117766,0.001779994,-1,-1,-1,-1,36.117637,DZA_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,DZA,Algeria,XX,N,2011,,X,31.77229,1.897996,246.8967,0.004800494,0.001564909,0.001119831,0.001448862,-1,-1,-1,-1,36.819558,DZA_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,DZA,Algeria,XX,N,2012,2011.17,X,31.77229,1.897996,252.9911,0.004294008,0.001468538,0.001097587,0.001290131,0.2761573,220.5809,0.1253313,0.2260456,37.565847,DZA_N2011X,0.04046,0.05315,0.06358,0.07306,0.08239,0.09232,0.1039,0.119,0.1436,0.2286
0,0,DZA,Algeria,XX,N,2013,2011.17,X,31.77229,1.897996,258.3454,0.004024837,0.00141162,0.001082943,0.001148628,0.2761573,225.2493,0.1253313,0.2260456,38.338562,DZA_N2011X,0.04046,0.05315,0.06358,0.07306,0.08239,0.09232,0.1039,0.119,0.1436,0.2286
0,0,DZA,Algeria,XX,N,2015,2011.17,X,31.77229,1.897996,267.6149,0.003620953,0.001325222,0.001062121,0.001068288,0.2761573,233.3312,0.1253313,0.2260456,39.871528,DZA_N2011X,0.04046,0.05315,0.06358,0.07306,0.08239,0.09232,0.1039,0.119,0.1436,0.2286
0,0,ECU,Ecuador,XX,N,1981,1987,Y,0.5472345,2.738864,233.5114,0.2617488,0.1142176,0.06685035,0.1931742,0.5049197,154.5379,0.4885518,0.4523506,8.183194,ECU_N1987Y,0.01035,0.0225,0.0343,0.04632,0.05923,0.07393,0.09202,0.117,0.1599,0.3844
0,0,ECU,Ecuador,XX,N,1984,1987,Y,0.5472345,2.738864,218.9859,0.2817173,0.1240165,0.07315666,0.2085135,0.5049197,144.9249,0.4885518,0.4523506,8.823751,ECU_N1987Y,0.01035,0.0225,0.0343,0.04632,0.05923,0.07393,0.09202,0.117,0.1599,0.3844
0,0,ECU,Ecuador,XX,N,1987,1987,Y,0.5472345,2.738864,225.5435,0.2723986,0.1194335,0.07020364,0.202781,0.5049197,149.2647,0.4885518,0.4523506,9.504129,ECU_N1987Y,0.01035,0.0225,0.0343,0.04632,0.05923,0.07393,0.09202,0.117,0.1599,0.3844
1,1,ECU,Ecuador,XX,N,1990,,Y,0.5472345,2.738864,216.3765,0.2915301,0.1271609,0.07633825,0.2132299,-1,-1,-1,-1,10.218091,ECU_N1987Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ECU,Ecuador,XX,N,1993,,Y,0.5472345,2.738864,218.5343,0.2918079,0.1267344,0.07730958,0.2119336,-1,-1,-1,-1,10.951202,ECU_N1987Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ECU,Ecuador,XX,N,1996,,Y,0.5472345,2.738864,208.8858,0.306612,0.1244382,0.07288809,0.1909508,-1,-1,-1,-1,11.683479,ECU_N1994Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,ECU,Ecuador,XX,N,1999,1999,Y,0.5472345,2.738864,228.7991,0.342268,0.1538211,0.09507689,0.2702968,0.5860199,121.0352,0.67899,-1,12.398691,ECU_N1999Y,0.007399,0.01854,0.02817,0.03713,0.04768,0.05963,0.07598,0.1008,0.1461,0.4785
1,1,ECU,Ecuador,XX,N,2002,,Y,0.5472345,2.738864,252.9047,0.2681962,0.1088309,0.06237395,0.1655348,-1,-1,-1,-1,13.07206,ECU_N2000Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,ECU,Ecuador,XX,N,2005,2005,Y,0.5472345,2.738864,302.1385,0.2078718,0.082595,0.04615271,0.1303024,0.5309251,178.8151,0.5278067,-1,13.735233,ECU_N2005Y,0.01051,0.02189,0.03177,0.04202,0.05309,0.06697,0.08544,0.1131,0.1635,0.4117
0,1,ECU,Ecuador,XX,N,2008,2008,Y,0.5472345,2.738864,339.1823,0.1383802,0.05156919,0.02874386,0.08118744,0.4972596,215.9004,0.4566272,-1,14.447562,ECU_N2008Y,0.01262,0.02564,0.03546,0.04589,0.05772,0.07124,0.08927,0.1164,0.1651,0.3807
0,1,ECU,Ecuador,XX,N,2010,2010,Y,0.5472345,2.738864,361.8706,0.1100083,0.03819662,0.01974957,0.05455367,0.4873407,233.3349,0.4291035,-1,14.93469,ECU_N2010Y,0.01429,0.02728,0.03711,0.04704,0.05828,0.07193,0.08936,0.116,0.1639,0.3748
0,1,ECU,Ecuador,XX,N,2011,2011,Y,0.5472345,2.738864,373.0158,0.09510884,0.03343071,0.01813195,0.05036736,0.4587732,256.4455,0.3868453,-1,15.177355,ECU_N2011Y,0.01488,0.0293,0.0397,0.04988,0.06205,0.07695,0.09472,0.1224,0.169,0.3412
0,1,ECU,Ecuador,XX,N,2012,2012,Y,0.5472345,2.738864,397.4407,0.08718413,0.03056858,0.0158378,0.04363095,0.4611094,277.173,0.3885038,-1,15.419666,ECU_N2012Y,0.01466,0.02867,0.03921,0.05041,0.06299,0.07716,0.09472,0.1208,0.1652,0.3461
0,1,ECU,Ecuador,XX,N,2013,2013,Y,0.5472345,2.738864,411.272,0.06999717,0.02231932,0.01094127,0.03041093,0.4686383,275.2741,0.3902224,-1,15.661547,ECU_N2013Y,0.01621,0.02913,0.03871,0.04867,0.06038,0.07442,0.0919,0.1186,0.1652,0.3568
0,1,ECU,Ecuador,XX,N,2015,2015,Y,0.5472345,2.738864,418.812,0.07072683,0.02424282,0.01270713,0.03374902,0.4595412,286.7534,0.3815694,-1,16.144368,ECU_N2015Y,0.01568,0.02996,0.04032,0.05061,0.06184,0.0761,0.09361,0.1192,0.1636,0.349
0,0,EGY,"Egypt, Arab Republic of",XX,N,1981,1990.5,X,2.777,2.496873,114.647,0.3427367,0.08224773,0.02678323,0.1042356,0.3200394,93.00098,0.1693378,0.2553803,45.216506,EGY_N1990X,0.03849,0.04866,0.05792,0.06691,0.07621,0.08649,0.09884,0.1155,0.1436,0.2673
0,0,EGY,"Egypt, Arab Republic of",XX,N,1984,1990.5,X,2.777,2.496873,125.365,0.2795442,0.06084643,0.0180209,0.0743641,0.3200394,101.6954,0.1693378,0.2553803,48.868951,EGY_N1990X,0.03849,0.04866,0.05792,0.06691,0.07621,0.08649,0.09884,0.1155,0.1436,0.2673
0,0,EGY,"Egypt, Arab Republic of",XX,N,1987,1990.5,X,2.777,2.496873,131.1235,0.2533327,0.05357254,0.01636812,0.06473003,0.3200394,106.3666,0.1693378,0.2553803,53.066229,EGY_N1990X,0.03849,0.04866,0.05792,0.06691,0.07621,0.08649,0.09884,0.1155,0.1436,0.2673
1,0,EGY,"Egypt, Arab Republic of",XX,N,1990,1990.5,X,2.777,2.496873,138.8034,0.2166278,0.04294717,0.01252566,0.05137813,-1,-1,-1,-1,57.412215,EGY_N1990X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,EGY,"Egypt, Arab Republic of",XX,N,1993,,X,2.777,2.496873,136.74,0.2071531,0.03793649,0.01051256,0.0446148,-1,-1,-1,-1,61.275601,EGY_N1990X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,EGY,"Egypt, Arab Republic of",XX,N,1996,,X,2.777,2.496873,137.1038,0.1779526,0.02940631,0.00771708,0.03404183,-1,-1,-1,-1,64.933456,EGY_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,EGY,"Egypt, Arab Republic of",XX,N,1999,,X,2.777,2.496873,160.1797,0.1071177,0.01705243,0.004734035,0.02042035,-1,-1,-1,-1,68.626664,EGY_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,EGY,"Egypt, Arab Republic of",XX,N,2002,,X,2.777,2.496873,159.8385,0.1174767,0.020378,0.005754371,0.02438487,-1,-1,-1,-1,72.590118,EGY_N1999X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,EGY,"Egypt, Arab Republic of",XX,N,2005,,X,2.777,2.496873,148.2199,0.1482269,0.02658516,0.007376139,0.03153319,-1,-1,-1,-1,76.778149,EGY_N2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,EGY,"Egypt, Arab Republic of",XX,N,2008,,X,2.777,2.496873,148.9722,0.1341,0.02432798,0.006896642,0.02898931,-1,-1,-1,-1,80.953881,EGY_N2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,EGY,"Egypt, Arab Republic of",XX,N,2010,,X,2.777,2.496873,155.2016,0.118157,0.02035862,0.005576091,0.02410042,-1,-1,-1,-1,84.107606,EGY_N2008X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,EGY,"Egypt, Arab Republic of",XX,N,2011,,X,2.777,2.496873,157.9777,0.1048047,0.01796341,0.004899215,0.02124928,-1,-1,-1,-1,85.897561,EGY_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,EGY,"Egypt, Arab Republic of",XX,N,2012,,X,2.777,2.496873,159.5908,0.09108875,0.01563424,0.004326952,0.01854574,-1,-1,-1,-1,87.813257,EGY_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,EGY,"Egypt, Arab Republic of",XX,N,2013,,X,2.777,2.496873,163.2235,0.08151425,0.01387776,0.003821911,0.01644184,-1,-1,-1,-1,89.807433,EGY_N2012X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,EGY,"Egypt, Arab Republic of",XX,N,2015,2015,X,2.777,2.496873,183.1198,0.05401813,0.008797016,0.002211531,0.01024771,0.3182336,146.6669,0.1697973,-1,93.778172,EGY_N2015X,0.0392,0.05203,0.06014,0.06778,0.07572,0.08467,0.09528,0.1103,0.1371,0.2778
0,1,ETH,Ethiopia,XX,N,1981,1995.25,X,5.438614,1.095925,75.08774,0.228337,0.057812,0.02144718,0.07409956,0.4456451,50.03377,0.3411386,-1,36.120288,ETH_N1995X,0.02591,0.03754,0.04585,0.05325,0.06187,0.07173,0.0845,0.1031,0.1358,0.3805
0,1,ETH,Ethiopia,XX,N,1984,1995.25,X,5.438614,1.095925,72.82759,0.2481281,0.06325642,0.02376422,0.0813929,0.4456451,48.52775,0.3411386,-1,39.518801,ETH_N1995X,0.02591,0.03754,0.04585,0.05325,0.06187,0.07173,0.0845,0.1031,0.1358,0.3805
0,1,ETH,Ethiopia,XX,N,1987,1995.25,X,5.438614,1.095925,73.41517,0.2436741,0.06178594,0.02313631,0.07942004,0.4456451,48.91927,0.3411386,-1,43.493283,ETH_N1995X,0.02591,0.03754,0.04585,0.05325,0.06187,0.07173,0.0845,0.1031,0.1358,0.3805
0,1,ETH,Ethiopia,XX,N,1990,1995.25,X,5.438614,1.095925,68.30902,0.2907807,0.07608014,0.02927985,0.09866824,0.4456451,45.51686,0.3411386,-1,48.086516,ETH_N1995X,0.02591,0.03754,0.04585,0.05325,0.06187,0.07173,0.0845,0.1031,0.1358,0.3805
0,1,ETH,Ethiopia,XX,N,1993,1995.25,X,5.438614,1.095925,58.8775,0.3920125,0.1129318,0.04607857,0.1494437,0.4456451,39.23228,0.3411386,-1,53.532956,ETH_N1995X,0.02591,0.03754,0.04585,0.05325,0.06187,0.07173,0.0845,0.1031,0.1358,0.3805
1,1,ETH,Ethiopia,XX,N,1996,,X,5.438614,1.095925,65.00445,0.2925831,0.07561368,0.02910231,0.09808346,-1,-1,-1,-1,59.155148,ETH_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ETH,Ethiopia,XX,N,1999,,X,5.438614,1.095925,60.00211,0.20543,0.04390378,0.01475123,0.05460414,-1,-1,-1,-1,64.640054,ETH_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ETH,Ethiopia,XX,N,2002,,X,5.438614,1.095925,67.54652,0.1114611,0.0199566,0.005644868,0.02376652,-1,-1,-1,-1,70.497192,ETH_N1999X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ETH,Ethiopia,XX,N,2005,,X,5.438614,1.095925,81.30463,0.04832395,0.00781591,0.002060725,0.009216593,-1,-1,-1,-1,76.727083,ETH_N2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ETH,Ethiopia,XX,N,2008,,X,5.438614,1.095925,84.42273,0.06526577,0.01379043,0.004527162,0.01710062,-1,-1,-1,-1,83.184892,ETH_N2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ETH,Ethiopia,XX,N,2010,,X,5.438614,1.095925,86.84577,0.07654219,0.01696219,0.005770865,0.02121914,-1,-1,-1,-1,87.70267,ETH_N2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ETH,Ethiopia,XX,N,2011,,X,5.438614,1.095925,89.78459,0.07787183,0.01758627,0.006018473,0.02202378,-1,-1,-1,-1,90.046756,ETH_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ETH,Ethiopia,XX,N,2012,,X,5.438614,1.095925,93.16366,0.08035088,0.01811079,0.006211157,0.02267654,-1,-1,-1,-1,92.444183,ETH_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ETH,Ethiopia,XX,N,2013,,X,5.438614,1.095925,97.90783,0.07866536,0.01757246,0.005959972,0.02192545,-1,-1,-1,-1,94.887724,ETH_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ETH,Ethiopia,XX,N,2015,,X,5.438614,1.095925,108.2432,0.07272379,0.01565564,0.005130035,0.0193468,-1,-1,-1,-1,99.873033,ETH_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,FJI,Fiji,XX,N,1981,2002.5,X,1.216541,2.956578,181.468,0.2477023,0.06715269,0.02604189,0.08704296,0.3810205,137.3804,0.2401027,-1,0.650955,FJI_N2002X,0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962
0,1,FJI,Fiji,XX,N,1984,2002.5,X,1.216541,2.956578,165.0845,0.2993014,0.08569531,0.0347376,0.1127943,0.3810205,124.9772,0.2401027,-1,0.700366,FJI_N2002X,0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962
0,1,FJI,Fiji,XX,N,1987,2002.5,X,1.216541,2.956578,153.759,0.338822,0.1016915,0.04255847,0.1354408,0.3810205,116.4032,0.2401027,-1,0.721725,FJI_N2002X,0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962
0,1,FJI,Fiji,XX,N,1990,2002.5,X,1.216541,2.956578,174.7767,0.2669727,0.0741836,0.02927212,0.09672716,0.3810205,132.3147,0.2401027,-1,0.728628,FJI_N2002X,0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962
0,1,FJI,Fiji,XX,N,1993,2002.5,X,1.216541,2.956578,177.8317,0.2591037,0.07086934,0.02774664,0.09215624,0.3810205,134.6275,0.2401027,-1,0.755026,FJI_N2002X,0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962
0,1,FJI,Fiji,XX,N,1996,2002.5,X,1.216541,2.956578,193.2321,0.2152202,0.05650499,0.02125189,0.07251878,0.3810205,146.2864,0.2401027,-1,0.784476,FJI_N2002X,0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962
0,1,FJI,Fiji,XX,N,1999,2002.5,X,1.216541,2.956578,202.598,0.1954811,0.04932573,0.01810745,0.06283735,0.3810205,153.3768,0.2401027,-1,0.806494,FJI_N2002X,0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962
1,1,FJI,Fiji,XX,N,2002,2002.5,X,1.216541,2.956578,207.2736,0.1843529,0.04606707,0.01672599,0.05849074,-1,-1,-1,-1,0.815691,FJI_N2002X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,FJI,Fiji,XX,N,2005,,X,1.216541,2.956578,227.1941,0.1486618,0.03529125,0.0122841,0.04423495,-1,-1,-1,-1,0.821817,FJI_N2002X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,FJI,Fiji,XX,N,2008,,X,1.216541,2.956578,234.0777,0.1358807,0.03242646,0.01115627,0.04046078,-1,-1,-1,-1,0.84334,FJI_N2002X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,FJI,Fiji,XX,N,2010,,X,1.216541,2.956578,226.8426,0.1363739,0.03105935,0.01036378,0.03845503,-1,-1,-1,-1,0.85995,FJI_N2008X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,FJI,Fiji,XX,N,2011,,X,1.216541,2.956578,225.9145,0.1315967,0.02830835,0.009140028,0.03476991,-1,-1,-1,-1,0.867086,FJI_N2008X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,FJI,Fiji,XX,N,2012,,X,1.216541,2.956578,222.2147,0.13005,0.02678453,0.008414584,0.03268946,-1,-1,-1,-1,0.873596,FJI_N2008X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,FJI,Fiji,XX,N,2013,,X,1.216541,2.956578,225.7276,0.1148409,0.0220551,0.006625441,0.02664514,-1,-1,-1,-1,0.879715,FJI_N2008X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,FJI,Fiji,XX,N,2015,2013.24,X,1.216541,2.956578,242.692,0.08540374,0.01558461,0.00446502,0.01864116,0.366966,183.1194,0.2209679,-1,0.892149,FJI_N2013X,0.03141,0.04378,0.05247,0.06084,0.07007,0.08161,0.09626,0.1168,0.1497,0.297
0,1,FSM,"Micronesia, Federated States of",XX,N,1987,2005,X,0.9982547,1.389986,180.8587,0.05444338,0.0106741,0.003464484,0.01317446,0.4235578,133.1298,0.3033067,-1,0.09002,FSM_N2005X,0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
0,1,FSM,"Micronesia, Federated States of",XX,N,1990,2005,X,0.9982547,1.389986,186.1413,0.04891041,0.009510409,0.003071697,0.01172039,0.4235578,137.0184,0.3033067,-1,0.096331,FSM_N2005X,0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
0,1,FSM,"Micronesia, Federated States of",XX,N,1993,2005,X,0.9982547,1.389986,208.4596,0.02724477,0.005932324,0.001920789,0.00728942,0.4235578,153.4468,0.3033067,-1,0.103934,FSM_N2005X,0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
0,1,FSM,"Micronesia, Federated States of",XX,N,1996,2005,X,0.9982547,1.389986,206.3686,0.02885685,0.00615666,0.002003075,0.007574675,0.4235578,151.9077,0.3033067,-1,0.108344,FSM_N2005X,0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
0,1,FSM,"Micronesia, Federated States of",XX,N,1999,2005,X,0.9982547,1.389986,203.3332,0.03149267,0.006523848,0.002129706,0.00803579,0.4235578,149.6733,0.3033067,-1,0.107816,FSM_N2005X,0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
0,1,FSM,"Micronesia, Federated States of",XX,N,2002,2005,X,0.9982547,1.389986,219.3186,0.02391625,0.004905199,0.00154735,0.005987799,0.4235578,161.4401,0.3033067,-1,0.106983,FSM_N2005X,0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
0,1,FSM,"Micronesia, Federated States of",XX,N,2005,2005,X,0.9982547,1.389986,222.6812,0.02391625,0.004613725,0.001448066,0.005623903,0.4235578,163.9153,0.3033067,-1,0.106196,FSM_N2005X,0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
1,1,FSM,"Micronesia, Federated States of",XX,N,2008,,X,0.9982547,1.389986,192.7649,0.05096452,0.01548692,0.007683007,0.02311043,-1,-1,-1,-1,0.104478,FSM_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,FSM,"Micronesia, Federated States of",XX,N,2010,,X,0.9982547,1.389986,184.0634,0.06178513,0.02069436,0.01089646,0.0317729,-1,-1,-1,-1,0.103616,FSM_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,FSM,"Micronesia, Federated States of",XX,N,2011,,X,0.9982547,1.389986,181.9016,0.06521424,0.0224536,0.01206179,0.03476036,-1,-1,-1,-1,0.103468,FSM_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
